,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
464,1726,2023-11-27,"'It’s imperative that Israel act in accordance with international humanitarian law and the laws of war, even when confronting a terrorist group that respects neither.'",Antony Blinken,1.0,USA,-1.0,1
465,1727,2024-06-10,"'It should come as a shock to no one that Mr. Sinwar cares nothing at all about the lives of innocent Palestinians that have been caught up in this war, a war he started. And it should surprise and shock no one that a beast like Mr. Sinwar would actually take glee in it and see advantage in it.'",John Kirby,1.0,USA,-1.0,1
466,1728,2024-06-10,"'We await the answer from Hamas and that will speak volumes about what they want, what they’re looking for, who they’re looking after. Are they looking after one guy who may be for now safe … while the people that he purports to represent continue to suffer in a crossfire of his own making? Or will he do what’s necessary to actually move this to a better place, to help end the suffering of people to help bring real security to Israelis and Palestinians alike?'",Antony Blinken,0.0,USA,-0.5,0
467,1729,2024-07-22,'Israel has a right to defend itself and how it does so matters. What has happened in Gaza over the past nine months is devastating.',Kamala Harris,0.0,USA,1.0,0
468,1730,2024-07-22,"'It is time for this war to end and end in a way where Israel is secure, all the hostages are released, the suffering of Palestinians in Gaza ends, and the Palestinian people can exercise their right to freedom, dignity and self-determination.'",Kamala Harris,0.0,USA,1.0,0
469,1731,2024-08-05,"'no one should escalate this conflict,' adding that ceasefire negotiations have entered 'a final stage' and could be jeopardized by further escalation elsewhere in the region.",Antony Blinken,0.0,USA,-0.5,0
470,1732,2024-02-05,"'While there are some clear nonstarters in Hamas’ response, we do think it creates space for agreement to be reached, and we will work at that relentlessly until we get there.'",Antony Blinken,0.0,USA,0.0,0
471,1733,2024-02-05,"'Israel must not ‘lose sight of our common humanity,’ as Prime Minister Benjamin Netanyahu said Israel’s war in Gaza will continue. ‘The overwhelming majority of people in Gaza had nothing to do with the attacks of October 7th. And the families in Gaza whose survival depends on deliveries of aid from Israel are just like our families.’'",Antony Blinken,0.0,USA,-1.0,0
472,1734,2024-02-05,"'The toll of Israel’s military operations on Palestinian civilians ‘remains too high,’'",Antony Blinken,-0.5,USA,-0.5,-1
473,1735,2023-12-04,"'By that number, Israel so far killed about 5,000 Hamas terrorists but in the process they’ve recruited about 100,000 new adherents. And this is bad news for Israel.'",Seth Moulton,0.0,USA,-1.0,0
474,1736,2023-12-04,"'In this kind of a fight, the center of gravity is the civilian population. And if you drive them into the arms of the enemy, you replace a tactical victory with a strategic defeat.'",Lloyd Austin,0.0,USA,0.5,0
475,1737,2024-10-14,"'We need to make sure the civilians in Gaza are getting what they need to survive. I think … they have a window of opportunity now with Hamas’ leadership being taken out of the, out of the picture to really begin to focus in earnest on the people. The primary objective is to get the hostages released and get a ceasefire.'",Lloyd Austin,0.0,USA,0.5,0
476,1738,2024-10-14,"'We’d like to see Israel scale back on some of the strikes that it’s taking, especially in and around Beirut, and we’d like to see things transition to some sort of negotiation that would allow civilians on both sides of the border to return to their, to their homes.'",Lloyd Austin,0.0,USA,0.5,0
477,1739,2024-10-14,'Sinwar was the chief obstacle to securing a ceasefire in the Gaza conflict - and his killing had created an inflection point that could accelerate talks to wind down the war.',John Kirby,0.5,USA,0.5,1
478,1740,2024-10-14,"'US Defense Secretary Lloyd Austin said the US could quite possibly play a role in stabilization efforts in Gaza after the war with Israel ends, adding it would need to be defined alongside allies in the region.'",US Defense Secretary Lloyd Austin,0.0,USA,0.0,0
479,1741,2024-06-10,"'In a meeting with Prime Minister Benjamin Netanyahu the Israeli leader “reaffirmed his commitment” to the current proposal to secure a ceasefire and hostage release, which is still awaiting an answer from Hamas.'",Antony Blinken,0.0,USA,-1.0,0
480,1742,2024-06-10,"'“The United States and other world leaders will stand behind” the proposal for a release of the hostages and an immediate ceasefire in Gaza, Blinken told Netanyahu.'",Antony Blinken,0.0,USA,0.5,0
481,1743,2024-06-10,"'Biden has said Hamas has been degraded to a point where it can no longer carry out the type of attack, and that now “it’s time for this war to end.”'",Joe Biden,0.0,USA,-1.0,0
482,1744,2024-02-26,'We’re trying to work out a deal between Israel and Hamas on the hostages being returned and an immediate ceasefire in Gaza for at least the next six weeks and to allow the surge of aid to the Gaza Strip.',Joe Biden,0.0,USA,-1.0,0
483,1745,2023-11-27,"'Under no circumstances will the United States permit the forced relocation of Palestinians from Gaza or the West Bank, the besiegement of Gaza, or the redrawing of the borders of Gaza'",Kamala Harris,-1.0,USA,-1.0,-1
484,1746,2023-11-27,"'Too many innocent Palestinians have been killed. Frankly, the scale of civilian suffering, and the images and videos coming from Gaza are devastating'",Kamala Harris,-1.0,USA,-1.0,-1
485,1747,2024-01-01,'We have been intensely focused on working to prevent the conflict from spreading. And that is indeed a major focus in what is now my fourth visit to the region since October 7.',Antony Blinken,0.0,USA,1.0,0
486,1748,2024-01-01,"'Any military assistance we provide – to any country, including Israel – comes with requirements including weapons be used in accordance with international and humanitarian law – the laws of war.'",Antony Blinken,0.0,USA,1.0,0
487,1749,2024-02-05,'The conduct of the response in Gaza – in the Gaza Strip – has been over the top.',Joe Biden,-1.0,USA,1.0,-1
488,1750,2024-02-05,"'While there are some clear nonstarters in Hamas’ response, we do think it creates space for agreement to be reached, and we will work at that relentlessly until we get there.'",Antony Blinken,0.0,USA,0.0,0
489,1751,2023-11-06,'One of the conversations that Secretary (Antony) Blinken has been having in the region is what does post-conflict Gaza look like? What does governance look like in Gaza? Because whatever it is it can’t be what it was on October 6. It can’t be Hamas.',John Kirby,0.5,USA,0.5,1
490,1752,2023-11-06,'It would be a big mistake for Israel to occupy Gaza.',Joe Biden,0.5,USA,-0.5,1
491,1753,2023-11-06,'Civilians should not suffer the consequences for (Hamas’) inhumanity and its brutality.',Antony Blinken,1.0,USA,-1.0,1
492,1754,2023-11-06,"'One of the things that the president made clear to the prime minister is that we’re going to continue to stand with Israel. We’re going to continue to make sure that they have the security assistance they need, the tools, the weapons, the capabilities to go after Hamas. That hasn’t changed since October 7 and it’s not going to change going forward.'",John Kirby,0.5,USA,0.5,1
493,1755,2024-01-29,"'This is critical to them being able to get to the formula that we've been talking about for putting a durable end to the cycle of violence that we've seen in the region for generation after generation, and the opportunity that exists to actually achieve it, an integrated Israel with relations with all of its neighbors, security commitments, assurances that it needs to make sure that it can move forward in peace and security, Palestinian Authority that's reformed and a clear pathway to a Palestinian state.'",Secretary of State Antony Blinken,0.0,USA,1.0,0
494,1756,2024-07-22,"'As I just told Prime Minister Netanyahu, it is time to get this deal done. So to everyone who has been calling for a ceasefire, and to everyone who yearns for peace, I see you and I hear you.'",Kamala Harris,0.0,USA,1.0,0
495,1757,2024-02-26,"'A result of the complete breakdown in social order in Gaza, which is spiraling out of control without a massive influx of humanitarian aid and a pause in the fighting.'",US Senator Chris Murphy,0.0,USA,-1.0,0
496,1758,2024-04-08,"'What I’m calling for is for the Israelis to just call for a ceasefire, allow for the next six, eight weeks total access to all food and medicine going into the country. I’ve spoken with everyone from the Saudis to the Jordanians to the Egyptians. They’re prepared to move in. They’re prepared to move this food in. And I think there’s no excuse to not provide for the medical and the food needs of those people. It should be done now.'",Joe Biden,0.0,USA,-1.0,0
497,1759,2023-11-06,"'We need to do more to protect Palestinian civilians. We’ve been clear that as Israel conducts its campaign to defeat Hamas, how it does so matters. There will be no partners for peace if they’re consumed by humanitarian catastrophe and alienated by any perceived indifference to their plight.'",Antony Blinken,0.0,USA,-0.5,0
498,1760,2023-11-06,'Biden has said explicitly he believes Israeli “reoccupation” of Gaza would be a “big mistake.”',Joe Biden,0.0,USA,-1.0,0
499,1761,2023-11-06,"not after the war,' he said at a news conference in Tokyo following the G7 Foreign Ministerial. 'No use of Gaza as a platform for terrorism or other violent attacks. No, re-occupation of Gaza after the conflict ends. No attempt to blockade or besiege Gaza. No reduction in the territory of Gaza,' he continued.",Antony Blinken,0.0,USA,-1.0,0
500,1762,2023-10-30,'We need to do more to protect Palestinian civilians',Blinken,-0.5,USA,-0.5,-1
501,1763,2025-03-03,"'Israel has negotiated in good faith since the beginning of this administration to ensure the release of hostages held captive by Hamas terrorists. We will support their decision on next steps given Hamas has indicated it’s no longer interested in a negotiated ceasefire,'",White House National Security Council spokesperson Brian Hughes,0.5,USA,0.5,1
502,1764,2023-11-13,"'Hamas and the Palestinian Islamic Jihad use some hospitals in the Gaza Strip, including Al-Shifa and tunnels underneath them, to conceal and to support their military operations and to hold hostages'",John Kirby,0.5,USA,0.5,1
503,1765,2023-11-13,'We do not want to see firefights in hospitals. We want to see patients protected. We want to see hospitals protected. We have spoken with the Israeli Government about this and they have said they share that view that they do not want to see firefights in hospitals.',National Security Adviser Jake Sullivan,0.0,USA,-1.0,0
